Platform,Organization,Space,"App Name","Build Pack","Build Pack Version",SDK,"Spring Boot",Angular,React,Dependencies
ap01,org_43,iso,"4029fc83-8c49-48ce-b586-b4a908b0a516",staticfile,1.5.29,,,,,
ap01,org_43,iso,"90bb8457-68f0-4325-b92e-9cabf947b582",python,1.8.5,,,,,
ap01,org_43,iso,"4207d12f-0925-4f5c-a96a-e1fabb707fc1",staticfile,1.6.3,,,,,
ap01,org_43,iso,"02f1bbbb-b513-4e16-b759-7d1f2820b8b8",staticfile,1.6.3,,,,,
ap01,org_43,iso,"d0ab13ec-e015-4f22-9abf-3333ba978d21",staticfile,1.6.3,,,,,
ap01,org_44,prod,"4d066b1e-6a4b-409f-b01f-596528069b2f",staticfile,1.6.17,,,,,
ap01,org_44,prod,"885fe0be-e48f-49cd-a088-68f35e1105b4",staticfile,1.6.17,,,,,
ap01,org_44,prod,"12d11813-85e5-45e7-9876-ae26510d8039",staticfile,1.6.4,,,,,
ap01,org_45,prod,"5283b6db-f433-43ec-a221-7c70f169c782",java,4.73.0,21.0.4,3.3.4,,,
ap01,org_45,prod,"b4495276-cfa4-4bcf-aa9f-8c5f2d616062",java,4.73.0,17.0.12,2.6.7,,,
ap01,org_45,prod,"9d43519f-4f27-4d13-869d-19b44bfa5b0b",java,4.73.0,17.0.12,2.6.7,,,
ap01,org_46,iso,"2c3111ac-05d0-4580-b4e4-d1bb1970b5e4",java,4.47,1.8.0_312,2.0.2.RELEASE,,,
ap01,org_46,iso,"d44a58c0-df1e-46bc-9887-124f0013cd7d",java,4.47,1.8.0_312,2.0.2.RELEASE,,,
ap01,org_2,iso,"ba5c3b39-2c5c-4927-af06-f1108da7fb17",java,4.63.0,1.8.0_392,2.2.0.RELEASE,,,
ap01,org_47,prod,"b0cfea76-fc39-443c-8602-a939b9be9f47",python,1.7.53,,,,,
ap01,org_48,iso,"5b6c1c08-a6e2-47c5-b3c5-839032dd00a1",nodejs,1.8.15,16.20.1,,16.2.7,,
ap01,org_48,iso,"59fbc5b4-a6c4-4d81-acb7-b00062034e8f",java,4.70.0,1.8.0_412,2.1.6.RELEASE,,,
ap01,org_48,iso,"70b8b0af-4d7c-4148-a19b-53157bf8ff76",nodejs,1.8.14,16.20.1,,14.1.3,,
ap01,org_48,iso,"a3fa296e-6388-41e0-a2d4-98e1eca4274a",nodejs,1.8.24,18.19.1,,17.3.9,,
ap01,org_48,iso,"5ff4c90e-f3f9-42eb-b7bf-5f74717fa864",nodejs,1.8.15,16.20.1,,16.2.7,,
ap01,org_48,iso,"92fd4231-a0b7-47c4-be90-50a54a29c83c",nodejs,1.8.24,18.19.1,,17.3.9,,
ap01,org_48,iso,"5a883075-9041-4b71-a8e2-ae02d558e412",nodejs,1.8.14,16.20.1,,14.1.3,,
ap01,org_48,iso,"00dad493-4a61-4709-9adb-df5b70982594",nodejs,1.8.24,18.19.1,,17.3.9,,
ap01,org_48,iso,"6d5dc38a-7a21-4f06-8509-0f508a063e6b",java,4.61.1,1.8.0_382,2.1.6.RELEASE,,,
ap01,org_48,iso,"233be7c7-47b3-4fe7-ac68-82d37fef73db",nodejs,1.8.15,16.20.2,,16.2.7,,
ap01,org_48,iso,"feb78ea9-31f5-41df-8303-de295e3b1317",nodejs,1.8.24,18.19.1,,17.3.9,,
ap01,org_48,iso,"b063c831-afb3-46b7-996e-66c694068613",binary,1.1.7,,,,,
ap01,org_48,iso,"b98b974f-2b7b-41d6-884e-79f3dc81cab2",java,4.73.0,1.8.0_422,2.6.7,,,
ap01,org_48,iso,"6c528e05-35fc-443d-805b-8caefeba7cfb",java,4.73.0,1.8.0_422,2.6.7,,,
ap01,org_48,iso,"00a0fcc3-2703-4995-97d7-00b8ba99bcd1",binary,1.0.42,,,,,
ap01,org_48,iso,"9bd7ff56-99a3-4d41-82b8-ce9c44e74625",java,4.49,1.8.0_332,2.6.6,,,
ap01,org_48,iso,"4ecd52bb-fdbc-482b-ac0d-e97ee44dda3a",java,4.74.0,1.8.0_432,2.2.2.RELEASE,,,
ap01,org_48,iso,"55d946f4-b00c-4897-a325-fd58da8e203f",java,4.73.0,1.8.0_422,2.2.2.RELEASE,,,
ap01,org_48,iso,"0d68e185-3322-473f-a2e2-fd4a2eaf01ea",binary,1.1.7,,,,,
ap01,org_48,iso,"2ce4fd59-8f5b-4263-a4e0-613cc9a0e3d5",binary,1.1.7,,,,,
ap01,org_48,iso,"97478038-d1a5-4eb0-9b53-5acc8315d8f9",binary,1.1.7,,,,,
ap01,org_48,iso,"1ed53f6f-0ecb-4335-a4de-e29f7cabe8d2",java,4.48.2,11.0.14,2.6.6,,,
ap01,org_48,iso,"ec4bf34e-8709-4230-9e4a-320f388bfb4c",nodejs,1.7.34,12.16.1,,9.1.0.2,,
ap01,org_48,iso,"0105e046-7d7e-40a6-a286-162f0f27405f",java,4.57,1.8.0_362,2.2.2.RELEASE,,,
ap01,org_48,iso,"42b39293-b91f-44ea-a701-365c5b97112a",java,4.45,1.8.0_312,2.2.2.RELEASE,,,
ap01,org_48,iso,"6dd02a21-0355-4573-8aca-e0acc5871f18",java,4.46,1.8.0_312,2.1.6.RELEASE,,,
ap01,org_48,iso,"86b6003b-48f8-4bde-a791-a6e3ee56fce6",nodejs,1.8.9,14.20.1,,13.3.12,,
ap01,org_48,iso,"9a0c4076-2391-4e7c-a3dc-3898289f46e4",nodejs,1.8.15,16.20.1,,16.2.7,,
ap01,org_48,iso,"41f6352e-c651-45f3-8bc8-75880fa1e8be",nodejs,1.8.9,14.20.1,,13.3.12,,
ap01,org_48,iso,"6fc71def-4acc-4bcd-b293-ae84899cdf8b",java,4.70.0,1.8.0_412,2.1.6.RELEASE,,,
ap01,org_48,iso,"af0a7bf5-fe8e-4ca6-902b-d861d70b7b50",java,4.70.0,17.0.11,3.1.1,,,
ap01,org_48,iso,"8d094b80-6fe5-426b-9fbd-a19099e5074e",java,4.70.0,17.0.11,3.1.1,,,
ap01,org_48,iso,"9a7c79d1-abcb-4f22-86c1-dfc5e55dce04",java,4.73.0,17.0.12,3.1.1,,,
ap01,org_48,iso,"57494168-4082-49c6-bdd2-49796b63d781",java,4.70.0,17.0.11,3.1.1,,,
ap01,org_48,iso,"88b52883-bf15-43bc-81c5-caf16846da5b",binary,1.1.7,,,,,
ap01,org_48,iso,"d1944ec2-9dae-466a-aeb0-3983dc85faa8",binary,1.1.7,,,,,
ap01,org_48,iso,"8cba78b3-4b28-4e1b-8fbd-23ecc9a57a5f",java,4.47,1.8.0_312,2.0.0.RELEASE,,,
ap01,org_48,iso,"d90d116a-a9de-4ca8-b7f8-ebbc470679d7",java,4.74.0,11.0.25,2.6.6,,,
ap01,org_48,iso,"44897e30-a1e6-4830-8e42-e3a3e1394aa5",java,4.73.0,11.0.24,2.6.6,,,
ap01,org_48,iso,"80025668-3b9d-406c-9263-f7e45d9ab236",java,4.67.0,11.0.22,2.6.10,,,
ap01,org_48,iso,"95041d76-0fb0-4ea2-ab0b-9284273e8e41",java,4.59.0,11.0.19,2.6.10,,,
ap01,org_48,iso,"22c94a66-e20c-44fe-9a26-ce9ecbda55a8",java,4.74.0,17.0.13,3.2.1,,,
ap01,org_48,iso,"159942e9-57e6-4f6c-9bc6-ffe01500fbf6",java,4.74.0,17.0.13,3.2.1,,,
ap01,org_48,iso,"75b97a3f-0070-4a71-ad20-39ed981531b2",binary,1.1.2,,,,,
ap01,org_48,iso,"b5df5c67-a00a-45c1-bc10-1419d2899ad9",java,4.57,1.8.0_362,2.2.2.RELEASE,,,
ap01,org_48,iso,"02890595-ca5d-444e-a90b-c7808e2be7b0",java,4.49,1.8.0_332,2.2.2.RELEASE,,,
ap01,org_48,iso,"a3b58326-8516-4ec3-8273-52fe9e2d10d5",java,4.74.0,21.0.5,3.3.3,,,
ap01,org_48,iso,"e5275017-6b44-4727-b119-1da0328c20e2",java,4.74.0,21.0.5,3.3.3,,,
ap01,org_48,iso,"995f0fb7-5600-4201-9f36-4c1edb5d61f2",java,4.48,1.8.0_322,2.3.1.RELEASE,,,
ap01,org_48,iso,"0bdfe163-67b9-4fff-b567-b678e4d7f1b9",java,4.47,1.8.0_312,2.3.1.RELEASE,,,
ap01,org_48,iso-pci,"c54072b5-e529-4d5d-8790-7ae16343023c",java,4.65.0,1.8.0_392,2.2.2.RELEASE,,,
ap01,org_48,iso-pci,"b2a1c0ca-e835-4295-82d1-5192dd55c751",java,4.62.0,1.8.0_382,2.2.2.RELEASE,,,
ap01,org_49,prod,"80dbfadf-f17b-4895-be98-b0b4881aae1a",dotnet-core,8.0.302,net6.0,,,,
ap01,org_49,prod,"f19684c0-c988-4be1-8896-29232cdee349",dotnet-core,8.0.302,net8.0,,,,
ap01,org_49,prod,"26c21c33-7196-4b04-aec3-81f40d8becaa",dotnet-core,6.0.414,net6.0,,,,
ap01,org_4,iso,"4654428a-6955-4c07-a288-60a1c3fce247",dotnet-core,8.0.401,net6.0,,,,
ap01,org_4,iso,"a40d10d2-a0e1-41f1-9eb5-14f0d49d198d",dotnet-core,8.0.401,net6.0,,,,
ap01,org_50,iso,"e9b56901-9315-4ba9-a7fc-cabc1afb71b3",java,4.65.0,1.8.0_392,2.1.6.RELEASE,,,
ap01,org_50,iso,"096f7255-0537-4e0d-811c-65b156b72e9e",java,4.53,1.8.0_352,2.1.7.RELEASE,,,
ap01,org_50,iso,"9f2fb02e-1186-42d6-93c6-7f2452bea266",java,4.47,1.8.0_312,2.1.7.RELEASE,,,
ap01,org_50,iso,"5b2090ff-4d7b-4b73-9a78-91841a9261f1",java,4.53,1.8.0_352,2.1.7.RELEASE,,,
ap01,org_50,iso,"d69699e2-204d-4970-b47a-c4e56f2ac95d",java,4.53,1.8.0_352,2.1.7.RELEASE,,,
ap01,org_50,iso,"be00265b-aab3-4fc5-9a39-53f90e8c10b9",java,4.53,1.8.0_352,2.1.7.RELEASE,,,
ap01,org_50,iso,"2dc357cf-5757-42b8-a929-8b7b2a151573",java,4.53,1.8.0_352,2.1.7.RELEASE,,,
ap01,org_50,iso,"2e94df63-7beb-4642-b807-36e1169b2493",java,4.47,1.8.0_312,2.1.7.RELEASE,,,
ap01,org_50,iso,"c65dbd07-c97e-4d5a-b44a-702d5698f20e",java,4.47,1.8.0_312,2.1.7.RELEASE,,,
ap01,org_50,iso,"668f673f-543f-4f03-85d2-ccab20a0677b",java,4.47,1.8.0_312,2.1.7.RELEASE,,,
ap01,org_50,iso,"1d16b121-8397-47c3-a4b4-dae63f1d4c8a",java,4.47,1.8.0_312,2.1.7.RELEASE,,,
ap01,org_50,iso,"4475726f-e9b6-4f8a-aa4e-fdb6ea5e7f7f",java,4.65.0,1.8.0_392,2.1.6.RELEASE,,,
ap01,org_50,iso,"be036be7-1cf8-40b5-b101-362a24d4601e",binary,1.0.42,,,,,
ap01,org_50,iso,"21f84190-f5b8-49eb-bb86-ad104e231d86",java,4.47,1.8.0_312,2.1.7.RELEASE,,,
ap01,org_50,prod,"096f7255-0537-4e0d-811c-65b156b72e9e",java,4.72.0,11.0.24,2.2.4.RELEASE,,,
ap01,org_50,prod,"d69699e2-204d-4970-b47a-c4e56f2ac95d",java,4.59.0,11.0.19,2.2.2.RELEASE,,,
ap01,org_50,prod,"64aa6b38-40fc-45ed-bed5-57712f16aa72",java,4.71.0,11.0.23,2.2.2.RELEASE,,,
ap01,org_50,prod,"b18d38fa-825a-42b7-a5d1-8d9a7fb8cc8b",java,4.70.0,11.0.23,2.2.4.RELEASE,,,
ap01,org_50,prod,"ee2b2e66-83cd-4787-a402-5ddf16bba00a",binary,1.0.36,,,,,
ap01,org_50,prod,"4fc5747c-b0c5-4f18-ad7c-68f12b1c6f1e",java,4.67.1,11.0.22,2.2.4.RELEASE,,,
ap01,org_50,prod,"8b7466c2-d7b4-4d91-99ed-bba7ffc54a6c",java,4.72.0,11.0.24,2.2.2.RELEASE,,,
ap01,org_50,prod,"942097cc-ea4b-4b4f-b447-57fc8935f323",java,4.56,17.0.6,3.0.5,,,
ap01,org_50,prod,"98278a9b-e07f-4556-86fc-0d3c5319cab4",binary,1.0.36,,,,,
ap01,org_5,iso,"12b29955-2380-4c47-9e66-a675f35f7f97",python,1.7.24,3.6.12,,,,
ap01,org_5,iso,"44b4e1da-4439-4eeb-8544-1e43eecd0e77",java,4.61.0,1.8.0_392,2.6.7,,,
ap01,org_5,iso,"a1c5ac0b-c50f-4c46-95a7-437a88f02437",java,4.74.0,11.0.25,2.6.6,,,
ap01,org_5,iso,"f404dc43-5af0-467c-85aa-64f7c91a1410",nodejs,1.8.25,,,,,
ap01,org_5,iso,"996a5652-f452-4dee-95d7-bc8588d4fe0c",binary,1.1.10,,,,,
ap01,org_5,prod,"4402afc4-d4f9-45f8-a0f6-82f1646221ff",python,1.8.27,,,,,
ap01,org_5,prod,"435fd1d9-9f53-454f-9425-a7978ec85488",binary,1.0.39,,,,,
ap01,org_5,prod,"b46ea908-c8e4-403c-a95a-df8fdb54fa09",binary,1.0.36,,,,,
ap01,org_5,prod,"0cec20e8-2292-458d-8595-e5e5cf0743f2",binary,1.1.12,,,,,
ap01,org_5,prod,"bcb64fd1-a93b-4a28-b84d-e97d5a92eaa6",python,1.8.27,3.8.x,,,,
ap01,org_5,prod,"ae9e2206-6a4b-4019-abab-eea22fee30ea",python,1.8.28,3.8.x,,,,
ap01,org_5,prod,"1f9abfbb-3563-48a7-97e1-ad7768a71923",binary,1.0.42,,,,,
ap01,org_5,prod,"a0a62d10-a497-40d4-9bc8-22c299c155bb",binary,1.0.45,,,,,
ap01,org_5,prod,"4bfa64fe-d537-41b6-8548-9914e8be96bd",nodejs,1.8.30,18.20.3,,,,
ap01,org_5,prod,"9854c446-eea9-4409-b0f2-561293c99472",nodejs,1.8.27,,,,,
ap01,org_5,prod,"e3a2ff5b-6a62-476d-bc53-8d56b6eb8b1f",python,1.7.24,3.6.12,,,,
ap01,org_5,prod,"5abc1087-bc8d-4f23-b889-81e82afbe76e",java,4.61.0,1.8.0_392,2.6.7,,,
ap01,org_5,prod,"9849f897-98f8-4f68-bb95-06cbec879104",nodejs,1.8.27,,,,,
ap01,org_5,prod,"66fdd8b3-b5ad-494d-93e0-0bc22c48239d",nodejs,1.8.27,18.18,,,,
ap01,org_5,prod,"95aaa9e8-b201-4cfd-80ff-f22ef10264e9",nodejs,1.8.23,20.11.1,,,,
ap01,org_5,prod,"9ddf2be0-2309-48e1-8257-7f3028f52bc0",python,1.8.29,,,,,
ap01,org_5,prod,"0d34cbac-cc06-419c-91e7-9b7b2c7b6cff",binary,1.1.10,,,,,
ap01,org_5,prod,"bf82b412-73d7-44d4-8102-be5319f7980f",binary,1.0.40,,,,,
ap01,org_5,prod,"9f3f5ac0-2fc0-4814-95a5-86b5e7913dae",binary,1.0.36,,,,,
ap01,org_5,prod,"088812a6-c1b0-4d06-a13b-dfed9fff0c82",nodejs,1.8.27,18.20.4,,,,
ap01,org_5,prod,"8b8df8d4-7e06-4c2e-b88d-f27c92ed583a",nodejs,1.8.27,18.20.3,,,,
ap01,org_5,prod,"f367e066-3678-474b-b413-1ebb4e742cf2",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"d0a0314e-ce62-41b0-aebe-8be8a8246b99",java,4.74.0,17.0.13,3.0.10,,,
ap01,org_5,prod,"24383ad0-d854-4380-a4c9-ca669ae9d8c6",java,4.74.0,17.0.13,2.6.6,,,
ap01,org_5,prod,"4e3d9236-51c2-4f5d-a40f-3c3ab3cd9ebc",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"1dee1007-b133-46d5-a9b2-f13d18c60d49",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"212262ed-31af-432d-b74e-962a0ed9995d",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"14bb65d9-e162-41c4-b382-4526bb24a718",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"c52ce4bb-55a6-41b1-b976-a2fa2b1b732a",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"bb4797d6-c3d0-4126-bbe3-2f6dd47c215c",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"e38f794c-f19a-4807-a49a-b8b61dbcde96",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"c11d9df9-a71b-4c07-9ff3-0b77e8e96292",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"e99be5f7-52a8-4c4c-9cff-c960c238310d",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"ffcab365-9b3d-45bc-9119-4f9e582c87a4",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"f7d1f40f-0025-42ee-9611-c88639392676",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"c079880f-7186-40b3-8a39-ea8dd957ea73",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"c0e3c880-7ff3-4047-863d-70ac050c25d7",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"0527c17d-f852-4bfc-ba52-0d4fe0246246",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"ac3577d4-3297-4196-9cf4-23dee0e58417",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"d1163839-3acb-4a16-8037-017d7015cf31",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"b3e2982c-e7d3-4cd3-9b35-b89b336d4600",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"fc96e2e8-fdee-42f0-9ab6-2493f23e5a3b",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"ec363a4c-2cf6-45cb-a28b-89597dce211a",java,4.74.0,17.0.13,3.0.10,,,
ap01,org_5,prod,"e45ffb0b-4d6c-4037-b0e7-d6499c1b1972",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"f28a469e-3331-4fa1-abd3-f199e70e38b7",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"52a8f853-3cf3-4582-a701-93df8bbeafc7",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"b7f4c38e-508f-42a0-8037-c6775c1c1182",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"5ef1ecbb-2a39-4cd8-b50d-ef106bf9af3a",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"dcec2e34-88d3-4178-91f4-3fb9f14f42cd",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"1627c743-7ae3-42b5-997f-0673ce90a8a5",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"ff6e1079-374c-466a-9bfb-1a55c4a2242c",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"29db5d78-5926-4604-a20d-a20a67ba15ed",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"88a5ea07-33d8-499a-8208-1404ec023868",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"1801e76a-0007-42f7-9044-b0045899a438",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_5,prod,"52dccb38-3a95-402f-952a-a28ece1d60c5",python,1.8.27,3.8.x,,,,
ap01,org_5,prod,"2793bf9f-8b55-4109-acb3-88900304c334",binary,1.1.5,,,,,
ap01,org_5,prod,"d2112c05-15e6-4826-8e6c-9894dfc9c66c",binary,1.1.10,,,,,
ap01,org_5,prod,"57f48946-3c8b-427a-980d-528fb7b1b29e",nodejs,1.8.27,18.20.3,,,,
ap01,org_5,prod,"73c3e71b-9126-4225-95ae-736f3ccf9d3f",go,1.10.19,1.21.10,,,,
ap01,org_5,prod,"e9082305-e5b0-4218-a2fb-3435af320028",java,4.43,1.8.0_312,,,,
ap01,org_5,prod,"9fd20d83-7ebc-4ba9-a5b1-c866073fa7bd",nodejs,1.8.27,18.19,,,,
ap01,org_5,prod,"996a5652-f452-4dee-95d7-bc8588d4fe0c",binary,1.1.10,,,,,
ap01,org_5,prod,"0e9f1b3a-878b-4fb1-a23f-c817360099f0",python,1.7.49,3.6.15,,,,
ap01,org_6,"credhub-service-broker-space","072db948-ef19-4f28-9657-08731a2da622",binary,1.1.10,,,,,
ap01,org_51,iso,"b5f89bec-3922-4ffe-b1d6-bdbe2b903e4a",staticfile,1.6.17,,,,,
ap01,org_51,iso,"0b05a1ee-d471-436a-b05a-456da047127d",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_51,prod,"b5f89bec-3922-4ffe-b1d6-bdbe2b903e4a",staticfile,1.6.17,,,,,
ap01,org_51,prod,"f0aa8046-473e-4996-a4d1-93cbf77a73e3",java,4.73.0,21.0.4,3.3.4,,,
ap01,org_51,prod,"77959ad1-2431-4012-b930-9a4c5049f855",java,4.73.0,21.0.4,3.3.4,,,
ap01,org_51,prod,"9d9a4473-6d5d-4a38-9b9a-a6d51ffc7eef",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_51,prod,"13e90200-0681-49de-b0bf-c4461fa989d8",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_51,prod,"252da46a-5d0c-46f5-a644-ad525c86010f",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_51,prod,"18c45906-530f-4b14-9aea-2c6c944b7f3e",java,4.72.0,21.0.4,3.3.4,,,
ap01,org_51,prod,"86cfbe4b-e00f-4a40-84f4-3567d2bb0d9c",java,4.73.0,21.0.4,3.3.4,,,
ap01,org_51,prod,"bd383113-626b-4883-b910-b058ef063c49",java,4.73.0,21.0.4,3.3.4,,,
ap01,org_7,iso,"d06b4de3-5c6f-4a69-8f14-ffbf40dbb21f",java,4.70.0,17.0.11,2.3.3.RELEASE,,,
ap01,org_7,iso,"07d74c75-737e-439a-acb2-1086bced6675",java,4.47,1.8.0_312,2.3.3.RELEASE,,,
ap01,org_7,iso,"83684844-7080-4dc8-9fac-8a63301683a4",java,4.73.0,17.0.12,2.6.3,,,
ap01,org_7,iso,"a943cb93-cc13-4b6c-bb72-a796b00867e3",java,4.73.0,17.0.12,2.6.3,,,
ap01,org_7,iso,"cd3a5d9a-bd6d-4876-bcda-e4d3efc660b0",java,4.73.0,17.0.12,3.2.1,,,
ap01,org_7,iso,"2defadfd-0c92-475f-8319-0a7a0503209d",staticfile,1.6.14,,,,,
ap01,org_7,iso,"601cd0b6-6bf9-44f5-a25e-623e4d4e7015",staticfile,1.6.14,,,,,
ap01,org_7,iso,"472a198a-0971-46ba-8baf-462c6c514c82",java,4.63.1,1.8.0_392,2.1.8.RELEASE,,,
ap01,org_7,iso,"24e0c411-8077-48e1-8e33-927b85a9ee87",nodejs,1.8.15,16.20.1,,,,
ap01,org_7,iso,"fbfa677a-d7eb-45f9-b17a-5f7cae4cc45f",nodejs,1.8.15,16.20.1,,,,
ap01,org_7,iso,"2d605b78-fce3-44b4-b9d1-406bf71b0d67",java,4.74.0,17.0.13,3.2.1,,,
ap01,org_7,iso,"6d7bf895-2d5d-4887-b1e3-baac50be741e",java,4.74.0,17.0.13,3.2.1,,,
ap01,org_7,prod,"02ae1e9e-420f-48ab-ac81-d22a43155e07",java,4.73.0,17.0.12,3.2.1,,,
ap01,org_7,prod,"7d1c8013-585b-45d6-ba04-3f9be9c93210",java,4.74.0,17.0.13,3.2.1,,,
ap01,org_7,prod,"e965f28e-292e-4e1b-8299-bcc197fa8635",java,4.74.0,17.0.13,2.6.3,,,
ap01,org_7,prod,"3a1653d0-cd94-4086-97f0-1bd222df6064",java,4.74.0,17.0.13,2.6.3,,,
ap01,org_7,prod,"aea1f82f-6c51-409b-99fe-7ade283f23a3",java,4.73.0,17.0.12,3.2.1,,,
ap01,org_7,prod,"f5dccfd6-24b4-4a26-a16e-7d165925111c",java,4.74.0,17.0.13,3.2.1,,,
ap01,org_7,prod,"3e6d0ee2-3e18-45fa-8814-843ed89ada3a",java,4.74.0,17.0.13,3.2.1,,,
ap01,org_7,prod,"d0ccc894-e150-412a-834d-2dbe470b2745",java,4.74.0,17.0.13,3.2.1,,,
ap01,org_7,prod,"153f95c4-c544-4b13-973f-76a380cc2c6b",java,4.74.0,17.0.13,3.2.1,,,
ap01,org_7,prod,"cc1aa8ee-0b0e-4193-877e-de66038ba300",java,4.73.0,17.0.12,3.3.1,,,
ap01,org_7,prod,"8fb9854b-c493-4e07-be95-cef3c6793538",java,4.74.0,21.0.5,3.3.3,,,
ap01,org_7,prod,"c4a54bb1-10eb-41d2-a670-64f14954dc84",java,4.74.0,21.0.5,3.3.3,,,
ap01,org_7,prod,"769c23fd-12bf-42c1-b64e-a89d2d3d3108",java,4.74.0,17.0.13,3.2.1,,,
ap01,org_7,prod,"785a79ee-8aaf-455e-bebd-faf446c04344",java,4.74.0,17.0.13,3.2.1,,,
ap01,org_8,prod,"750860bf-60c5-48a5-88c0-13db847a7326",java,4.70.0,11.0.23,2.2.6.RELEASE,,,
ap01,org_8,prod,"17e99fc8-c278-49e9-9574-96d24f80ec40",java,4.70.0,11.0.23,2.3.0.RELEASE,,,
ap01,org_8,prod,"6c9b697e-cb61-4c57-a1c7-7785c5513e7c",java,4.74.0,11.0.25,2.3.3.RELEASE,,,
ap01,org_8,prod,"8af6234e-f11f-401e-a8b9-9bd464e625fe",java,4.70.0,11.0.23,2.2.6.RELEASE,,,
ap01,org_8,prod,"4e0abfa5-77a0-4b88-9872-5dc56c45c387",java,4.72.0,11.0.24,2.2.6.RELEASE,,,
ap01,org_8,prod,"26fbb656-692a-4e1e-9584-6f1e871eb97a",java,4.74.0,11.0.25,2.5.5,,,
ap01,org_8,prod,"3d6bae47-e675-4ba9-9d40-8045cd3f4e24",java,4.73.0,11.0.24,2.5.3,,,
ap01,org_8,prod,"ca5e1ad8-363a-4415-8bd7-9df4d2a8088f",java,4.71.0,17.0.11,2.2.6.RELEASE,,,
ap01,org_8,prod,"521831af-6e64-46f9-9a69-71cc75905dd4",java,4.73.0,11.0.24,2.3.4.RELEASE,,,
ap01,org_8,prod,"48aaed3e-4d60-4325-8b79-17a8a59c1c24",java,4.74.0,17.0.13,2.7.4,,,
ap01,org_8,prod,"76c7e211-19de-44c4-ae48-ead7b74a0aa8",java,4.70.0,11.0.23,2.3.10.RELEASE,,,
ap01,org_8,prod,"67a7752d-737b-47e8-8bf9-65fa18980b95",java,4.73.0,17.0.12,2.7.4,,,
ap01,org_8,prod,"97e6842a-8ae6-46f8-b400-e94ff15be9a5",java,4.73.0,11.0.24,2.3.3.RELEASE,,,
ap01,org_8,prod,"153bb62c-2a7a-4262-a002-84f0dd93771e",java,4.66.0,11.0.22,2.6.2,,,
ap01,org_8,prod,"0527c347-1eae-4382-98e8-3c3d15516066",java,4.73.0,11.0.24,2.2.6.RELEASE,,,
ap01,org_8,prod,"05dd6512-afe5-4d6c-ad0f-4f39b5858e33",java,4.70.0,11.0.23,2.2.6.RELEASE,,,
ap01,org_8,prod,"4dcfab2d-82aa-4d66-ad42-4fb20ed53faf",java,4.73.0,11.0.24,2.1.6.RELEASE,,,
ap01,org_8,prod,"dde488e6-20e2-4142-965b-36e21613ac13",java,4.73.0,11.0.24,2.2.6.RELEASE,,,
ap01,org_8,prod,"40f4228b-2490-4ee0-b7d9-efe894637be9",nodejs,1.8.27,,,,,
ap01,org_8,prod,"7fe9a28b-77c6-46f7-9d85-478309776330",java,4.65.0,17.0.9,3.1.5,,,
ap01,org_8,prod,"891992ff-7e19-42e5-bc9e-e7994d41af67",binary,1.0.40,,,,,
ap01,org_8,prod,"be3996cf-e521-45f9-b933-81affff64bee",binary,1.0.36,,,,,
ap01,org_8,prod,"84c6204d-6b3b-45f4-aef0-5ee7c2cca3d2",java,4.37,11.0.10,2.1.1.RELEASE,,,
